organism,NOSC,eC_ratio
PCC6803,-0.20036237655727843,4.200362376557279
PCC6803,-0.19613825839980978,4.1961382583998095
PCC6803,-0.15436391265140634,4.154363912651406
PCC6803,-0.18528666740107916,4.185286667401079
PCC6803,-0.15164955998575252,4.151649559985753
PCC6803,-0.16663077309029678,4.166630773090297
PCC6803,-0.16794648458058023,4.16794648458058
PCC6803,-0.1849569343149009,4.184956934314901
PCC6803,-0.16600312459391126,4.166003124593911
PCC6803,-0.13918714708414637,4.139187147084146
PCC6803,-0.15828516390819872,4.158285163908198
PCC6803,-0.17193261981139665,4.171932619811397
PCC6803,-0.1661250510389563,4.166125051038956
PCC6803,-0.195973769774351,4.195973769774351
PCC6803,-0.14619963033036085,4.1461996303303605
PCC6803,-0.16057517696374093,4.160575176963741
PCC6803,-0.17801882166913577,4.178018821669136
PCC6803,-0.15559535816359882,4.155595358163599
PCC6803,-0.18748201358064456,4.187482013580644
PCC6803,-0.146053649919599,4.146053649919599
PCC6803,-0.16729043236077853,4.167290432360779
PCC6803,-0.16451834236320864,4.164518342363209
PCC6803,-0.1750871303068426,4.175087130306842
PCC6803,-0.15766517187234935,4.157665171872349
PCC6803,-0.20121194646379081,4.201211946463791
PCC6803,-0.16956346527448157,4.169563465274481
PCC6803,-0.15676596144551821,4.156765961445518
PCC6803,-0.15469484669000436,4.154694846690004
PCC6803,-0.17241353010953134,4.172413530109531
PCC6803,-0.148061533751255,4.148061533751255
PCC6803,-0.1874384688663472,4.187438468866347
PCC6803,-0.16414843759686618,4.164148437596866
PCC6803,-0.17443977342646197,4.174439773426462
PCC6803,-0.18934412643600781,4.189344126436008
PCC6803,-0.18829627446654626,4.188296274466547
PCC6803,-0.1382079043749427,4.1382079043749425
PCC6803,-0.17895802946698774,4.178958029466988
PCC6803,-0.1608175429673692,4.1608175429673695
PCC6803,-0.16637094908600378,4.166370949086004
PCC6803,-0.15640605193813706,4.156406051938137
PCC6803,-0.17311949221642525,4.173119492216426
PCC6803,-0.1771014922145074,4.177101492214508
PCC6803,-0.19129752240240291,4.191297522402403
PCC6803,-0.1728279495541362,4.1728279495541365
PCC6803,-0.16367322249817745,4.163673222498177
PCC6803,-0.19105241221644914,4.191052412216449
PCC6803,-0.1733362300038655,4.173336230003866
PCC6803,-0.16889170436690984,4.16889170436691
PCC6803,-0.16327914261651685,4.163279142616517
PCC6803,-0.21339656924029016,4.21339656924029
PCC6803,-0.16552137471733325,4.165521374717334
PCC6803,-0.18564574194152544,4.185645741941525
PCC6803,-0.1677255430934718,4.167725543093471
PCC6803,-0.19133002839951835,4.191330028399518
PCC6803,-0.16628558249360903,4.166285582493609
PCC6803,-0.14519553182051115,4.145195531820511
PCC6803,-0.17303929366762075,4.173039293667621
PCC6803,-0.1493084005211209,4.149308400521121
PCC6803,-0.13311892615327114,4.133118926153271
PCC6803,-0.16084547311398445,4.160845473113985
PCC6803,-0.17972415971981698,4.179724159719817
PCC6803,-0.1605941881286064,4.160594188128607
PCC6803,-0.16980170704989633,4.1698017070498965
PCC6803,-0.16798461227212447,4.167984612272124
PCC6803,-0.16523771158073647,4.165237711580737
PCC6803,-0.16132675062536603,4.161326750625366
PCC6803,-0.17535870607208343,4.175358706072084
PCC6803,-0.14268724307653555,4.142687243076535
PCC6803,-0.17805400214294434,4.178054002142944
PCC6803,-0.1737300114685117,4.173730011468511
PCC6803,-0.2074964071599117,4.207496407159912
PCC6803,-0.14956951814613959,4.14956951814614
PCC6803,-0.1664706255414304,4.1664706255414306
PCC6803,-0.15046284931119305,4.150462849311193
PCC6803,-0.16253665443011936,4.162536654430119
PCC6803,-0.1521706725961267,4.152170672596126
PCC6803,-0.17090828390163462,4.1709082839016345
PCC6803,-0.16186308191840026,4.1618630819184
PCC6803,-0.1824454713076866,4.182445471307687
PCC6803,-0.15553245640746852,4.155532456407468
PCC6803,-0.17326900433906917,4.173269004339069
PCC6803,-0.15774325270839246,4.157743252708393
PCC6803,-0.15073266963841397,4.150732669638414
PCC6803,-0.16993614549055483,4.169936145490555
PCC6803,-0.19860511415475596,4.198605114154756
PCC6803,-0.17105987049381607,4.171059870493816
PCC6803,-0.1513864979003153,4.151386497900315
PCC6803,-0.16019256181480426,4.160192561814804
PCC6803,-0.16616579841952817,4.166165798419528
PCC6803,-0.20043670162526242,4.200436701625263
PCC6803,-0.15346498921159046,4.1534649892115905
PCC6803,-0.15914547087521516,4.159145470875215
PCC6803,-0.16782637491037944,4.16782637491038
PCC6803,-0.1871615533828975,4.187161553382897
PCC6803,-0.1372514662535097,4.13725146625351
PCC6803,-0.16630702439996478,4.1663070243999645
PCC6803,-0.14923563340822957,4.14923563340823
PCC6803,-0.1545652582807628,4.154565258280763
PCC6803,-0.1710494676223543,4.171049467622354
PCC6803,-0.19102666098734544,4.191026660987346
PCC6803,-0.18148467683127384,4.181484676831274
PCC6803,-0.16805708816990414,4.168057088169904
PCC6803,-0.1614613782535977,4.161461378253597
PCC6803,-0.17124402331307279,4.171244023313073
PCC6803,-0.16228310522945563,4.162283105229456
PCC6803,-0.1615042332554541,4.161504233255454
PCC6803,-0.14354164481241277,4.143541644812413
PCC6803,-0.18812585349491176,4.1881258534949115
PCC6803,-0.1790085258715316,4.179008525871532
PCC6803,-0.17921316955100816,4.179213169551008
PCC6803,-0.17139595765260532,4.171395957652606
PCC6803,-0.1510005650631315,4.151000565063131
PCC6803,-0.16287221748051692,4.162872217480517
PCC6803,-0.18126288566823265,4.181262885668232
PCC6803,-0.16277572219463898,4.162775722194639
PCC6803,-0.17034214767239833,4.1703421476723985
PCC6803,-0.1410864736861986,4.141086473686198
PCC6803,-0.18381834007206896,4.183818340072069
PCC6803,-0.16851275367569868,4.1685127536756985
PCC6803,-0.17112355040162688,4.171123550401627
PCC6803,-0.17613593408332862,4.176135934083328
PCC6803,-0.16644072846582414,4.166440728465824
PCC6803,-0.16419661059500687,4.164196610595007
PCC6803,-0.16453956542207948,4.164539565422079
PCC6803,-0.15497587801675128,4.154975878016751
PCC6803,-0.16983983251273863,4.169839832512738
PCC6803,-0.18653162816885668,4.186531628168857
PCC6803,-0.17144131623470277,4.171441316234703
PCC6803,-0.2746698975192807,4.2746698975192805
PCC6803,-0.1955170850795863,4.195517085079587
PCC6803,-0.18420223925039167,4.184202239250392
PCC6803,-0.17002204023990622,4.170022040239906
PCC6803,-0.17010912119117322,4.170109121191174
PCC6803,-0.19134305218324382,4.191343052183244
PCC6803,-0.19083377789893702,4.190833777898937
PCC6803,-0.17312030682688048,4.17312030682688
PCC6803,-0.1605745151977205,4.1605745151977205
PCC6803,-0.1656626337980257,4.165662633798026
PCC6803,-0.1748232876552495,4.17482328765525
PCC6803,-0.18211815832289374,4.1821181583228935
PCC6803,-0.17129747152805933,4.171297471528059
PCC6803,-0.17763489283388825,4.177634892833888
PCC6803,-0.17501635434360466,4.1750163543436045
PCC6803,-0.17412062831661124,4.1741206283166115
PCC6803,-0.1720852064983141,4.1720852064983145
PCC6803,-0.1699094441044593,4.1699094441044595
PCC6803,-0.15050234023410078,4.150502340234101
PCC6803,-0.13119121374846188,4.131191213748462
PCC6803,-0.17578766605812396,4.175787666058124
PCC6803,-0.16363080389817017,4.16363080389817
PCC6803,-0.17133147284643738,4.171331472846437
PCC6803,-0.21975589493017064,4.219755894930171
PCC6803,-0.170185590874885,4.170185590874885
PCC6803,-0.16112862635704195,4.161128626357042
PCC6803,-0.17827050048847873,4.178270500488479
PCC6803,-0.1626663965612041,4.162666396561204
PCC6803,-0.17464541237452616,4.1746454123745265
PCC6803,-0.18088397006682072,4.18088397006682
PCC6803,-0.14836662840082868,4.1483666284008285
PCC6803,-0.17644885044809153,4.176448850448091
PCC6803,-0.1473685902851948,4.147368590285195
PCC6803,-0.16565409057358912,4.1656540905735895
PCC6803,-0.15918842688205048,4.15918842688205
PCC6803,-0.170738291942523,4.170738291942523
PCC6803,-0.1693719299949229,4.169371929994923
PCC6803,-0.17130883215913784,4.171308832159138
PCC6803,-0.16252865042809275,4.162528650428093
PCC6803,-0.15468386895097144,4.154683868950971
PCC6803,-0.18243512689156602,4.182435126891566
PCC6803,-0.15257666245060045,4.152576662450601
PCC6803,-0.20029413341769486,4.200294133417695
PCC6803,-0.15046315196725074,4.150463151967251
PCC6803,-0.17543298491765916,4.175432984917659
PCC6803,-0.1697213904888124,4.169721390488812
PCC6803,-0.1615260767251188,4.161526076725119
PCC6803,-0.16784070575157672,4.167840705751576
PCC6803,-0.1558694920402375,4.155869492040238
PCC6803,-0.16574269180932627,4.165742691809326
PCC6803,-0.16116188400000217,4.161161884000002
PCC6803,-0.16923154293603254,4.169231542936033
PCC6803,-0.15058495013164142,4.150584950131641
PCC6803,-0.17189607776994573,4.171896077769945
PCC6803,-0.17194731726392584,4.171947317263926
PCC6803,-0.21226539014050963,4.21226539014051
PCC6803,-0.16141533341264674,4.161415333412647
PCC6803,-0.17550023883555824,4.175500238835558
PCC6803,-0.1810286721511211,4.181028672151121
PCC6803,-0.16195907521517658,4.161959075215177
PCC6803,-0.17051957496381462,4.170519574963815
PCC6803,-0.17749541965397408,4.177495419653974
PCC6803,-0.15756428313472715,4.157564283134727
PCC6803,-0.17664223658097278,4.176642236580973
PCC6803,-0.14406478524312327,4.144064785243123
PCC6803,-0.1651085699743492,4.1651085699743495
PCC6803,-0.1626123133724498,4.16261231337245
PCC6803,-0.17141915042466876,4.1714191504246685
PCC6803,-0.17367897976449795,4.173678979764498
PCC6803,-0.14597616813817854,4.145976168138178
PCC6803,-0.1779344170132684,4.177934417013269
PCC6803,-0.15639448607009435,4.156394486070094
PCC6803,-0.18053482629243328,4.180534826292433
PCC6803,-0.1583761593697588,4.158376159369759
PCC6803,-0.15621952169867154,4.156219521698672
PCC6803,-0.18167338325057938,4.18167338325058
PCC6803,-0.16811505078785519,4.168115050787855
PCC6803,-0.1621243213390035,4.162124321339004
PCC6803,-0.17734171301887497,4.177341713018875
PCC6803,-0.1584606430842992,4.158460643084299
PCC6803,-0.1666570163794759,4.166657016379476
PCC6803,-0.1688012859633684,4.168801285963369
PCC6803,-0.15150118359868406,4.151501183598684
PCC6803,-0.219402180214747,4.219402180214747
PCC6803,-0.17801340512514316,4.178013405125143
PCC6803,-0.1496876545373808,4.149687654537381
PCC6803,-0.1654629465115208,4.1654629465115205
PCC6803,-0.16386954624399175,4.163869546243991
PCC6803,-0.1801088089513926,4.180108808951393
PCC6803,-0.195013536642844,4.195013536642844
PCC6803,-0.1692029324154571,4.169202932415457
PCC6803,-0.18030473371342978,4.18030473371343
PCC6803,-0.13168844499752866,4.131688444997529
PCC6803,-0.16426367848724746,4.164263678487248
PCC6803,-0.18167509385464664,4.181675093854647
PCC6803,-0.18519528885383443,4.185195288853834
PCC6803,-0.15992756627753746,4.1599275662775375
PCC6803,-0.17464469061288992,4.17464469061289
PCC6803,-0.17111717481933134,4.171117174819331
PCC6803,-0.17911939178433622,4.179119391784337
PCC6803,-0.14510079492801425,4.145100794928014
PCC6803,-0.20841511475183802,4.208415114751838
PCC6803,-0.16517022400424164,4.165170224004242
PCC6803,-0.15718379875129637,4.157183798751296
PCC6803,-0.2085879164174488,4.208587916417449
PCC6803,-0.16109084402415913,4.161090844024159
PCC6803,-0.14991037180722913,4.149910371807229
PCC6803,-0.17993958321780082,4.179939583217801
PCC6803,-0.1527217497284818,4.152721749728482
PCC6803,-0.17230082797808163,4.1723008279780815
PCC6803,-0.16054894182731747,4.160548941827318
PCC6803,-0.21178674344329232,4.211786743443293
PCC6803,-0.15447543661622706,4.154475436616227
PCC6803,-0.17225671278001903,4.172256712780019
PCC6803,-0.1542013814671415,4.154201381467142
PCC6803,-0.16096195076768752,4.160961950767687
PCC6803,-0.16285940472367236,4.162859404723672
PCC6803,-0.11714163034449748,4.117141630344498
PCC6803,-0.1499271267961744,4.149927126796174
PCC6803,-0.1624934999891582,4.162493499989158
PCC6803,-0.1782224711547229,4.178222471154723
PCC6803,-0.1676580059291359,4.167658005929136
PCC6803,-0.17721757218338444,4.177217572183385
PCC6803,-0.1928843395099889,4.192884339509989
PCC6803,-0.1545388953618846,4.154538895361885
PCC6803,-0.17972060029251502,4.179720600292515
PCC6803,-0.14915586122383437,4.149155861223834
PCC6803,-0.17367913428292386,4.173679134282924
PCC6803,-0.1628123368074297,4.16281233680743
PCC6803,-0.16824751328190574,4.168247513281906
PCC6803,-0.16821144528078852,4.168211445280789
PCC6803,-0.15360598835791328,4.1536059883579135
PCC6803,-0.17288689606819585,4.172886896068196
PCC6803,-0.15928723774732187,4.159287237747322
PCC6803,-0.1587582881950395,4.158758288195039
PCC6803,-0.1523036779435557,4.152303677943555
PCC6803,-0.15946901236664057,4.159469012366641
PCC6803,-0.20597740284728172,4.205977402847282
PCC6803,-0.18889576130595181,4.188895761305952
PCC6803,-0.1536028666376234,4.153602866637623
PCC6803,-0.14641520056144935,4.146415200561449
PCC6803,-0.16866562176464972,4.168665621764649
PCC6803,-0.18085843793810913,4.1808584379381095
PCC6803,-0.15095085404174996,4.15095085404175
PCC6803,-0.17059711476259748,4.1705971147625975
PCC6803,-0.2046683619134519,4.204668361913452
PCC6803,-0.1454982017735536,4.145498201773553
PCC6803,-0.1572829299326272,4.157282929932627
PCC6803,-0.1867843268121147,4.1867843268121145
PCC6803,-0.1791128762482991,4.179112876248299
PCC6803,-0.16742344483465396,4.167423444834654
PCC6803,-0.17291343500174586,4.172913435001746
PCC6803,-0.1637256286858346,4.163725628685834
PCC6803,-0.1262004004866004,4.1262004004866
PCC6803,-0.16935868755156763,4.169358687551568
PCC6803,-0.16661124528326543,4.166611245283265
PCC6803,-0.1575419632364766,4.1575419632364765
PCC6803,-0.17520808625602155,4.1752080862560215
PCC6803,-0.15202739383438,4.15202739383438
PCC6803,-0.15749328677082053,4.157493286770821
PCC6803,-0.17620715738169473,4.176207157381695
PCC6803,-0.12952820403838386,4.129528204038384
PCC6803,-0.1769220560163612,4.176922056016362
PCC6803,-0.18946754485421946,4.189467544854219
PCC6803,-0.16064475688082128,4.160644756880822
PCC6803,-0.16676607720993586,4.166766077209936
PCC6803,-0.1586262265205206,4.1586262265205205
PCC6803,-0.16299263239303893,4.162992632393039
PCC6803,-0.14824800855739148,4.148248008557392
PCC6803,-0.16024855414332448,4.160248554143324
PCC6803,-0.1788518159222986,4.1788518159222985
PCC6803,-0.17813639839276044,4.178136398392761
PCC6803,-0.1673107959817297,4.16731079598173
PCC6803,-0.15746354934443746,4.157463549344437
PCC6803,-0.16684596010118438,4.166845960101185
PCC6803,-0.16794676994363572,4.167946769943636
PCC6803,-0.1637359991622074,4.163735999162207
PCC6803,-0.16741462099764653,4.167414620997646
PCC6803,-0.15695619462921723,4.156956194629217
PCC6803,-0.15514943445483648,4.155149434454836
PCC6803,-0.15596413613218874,4.155964136132189
PCC6803,-0.18073460221361393,4.180734602213614
PCC6803,-0.16393271941205156,4.163932719412052
PCC6803,-0.1608455310126277,4.160845531012628
PCC6803,-0.15389194184438645,4.153891941844386
PCC6803,-0.17344027442854426,4.173440274428544
PCC6803,-0.16427460768457516,4.164274607684575
PCC6803,-0.15949523791343065,4.159495237913431
PCC6803,-0.17029387130450516,4.170293871304505
PCC6803,-0.16036790690608704,4.160367906906087
PCC6803,-0.1603979803702473,4.160397980370247
PCC6803,-0.17217849047520414,4.172178490475204
PCC6803,-0.1673994837729729,4.167399483772973
PCC6803,-0.1567396801411893,4.1567396801411896
PCC6803,-0.1974133102247475,4.197413310224747
PCC6803,-0.16687910363416633,4.166879103634166
PCC6803,-0.17796610450369868,4.177966104503699
PCC6803,-0.16786742255465809,4.167867422554658
PCC6803,-0.16663825423794193,4.166638254237942
PCC6803,-0.1671167104071561,4.167116710407156
PCC6803,-0.20134496689510964,4.2013449668951095
PCC6803,-0.16759241581398074,4.1675924158139805
PCC6803,-0.16154646473438025,4.16154646473438
PCC6803,-0.19085277998554004,4.19085277998554
PCC6803,-0.17367623999137569,4.173676239991376
PCC6803,-0.1538154398750611,4.1538154398750615
PCC6803,-0.16246899831858527,4.162468998318586
PCC6803,-0.17409794292297096,4.1740979429229705
PCC6803,-0.16588927828878608,4.165889278288786
PCC6803,-0.10960095115837412,4.109600951158374
PCC6803,-0.15697325112484212,4.1569732511248425
PCC6803,-0.17124123142100064,4.171241231421001
PCC6803,-0.18354370067622153,4.183543700676221
PCC6803,-0.13082251947091353,4.130822519470914
PCC6803,-0.16858431646648617,4.168584316466486
PCC6803,-0.13816727142841737,4.138167271428418
PCC6803,-0.15290834142660345,4.1529083414266035
PCC6803,-0.18868425973517178,4.1886842597351714
PCC6803,-0.1815558677244038,4.181555867724404
PCC6803,-0.17338118037742772,4.173381180377428
PCC6803,-0.18556674517358887,4.185566745173589
PCC6803,-0.16458126775545934,4.16458126775546
PCC6803,-0.16020228086122193,4.160202280861222
PCC6803,-0.16167544084399665,4.161675440843997
PCC6803,-0.17637449619544437,4.176374496195445
PCC6803,-0.1746083856804337,4.1746083856804335
PCC6803,-0.1743220493252626,4.174322049325262
PCC6803,-0.16698545604808804,4.166985456048088
PCC6803,-0.16583721804713542,4.165837218047136
PCC6803,-0.1678459951535807,4.167845995153581
PCC6803,-0.1444267084759176,4.144426708475917
PCC6803,-0.16152151643581245,4.161521516435813
PCC6803,-0.16405411015417748,4.1640541101541775
PCC6803,-0.14142386753136588,4.1414238675313655
PCC6803,-0.17336589211063835,4.173365892110638
PCC6803,-0.18266941389238764,4.182669413892388
PCC6803,-0.1633479781366233,4.163347978136623
PCC6803,-0.15816451074538443,4.158164510745385
PCC6803,-0.17718329461686091,4.177183294616861
PCC6803,-0.14835958968923496,4.148359589689235
PCC6803,-0.14006281880354823,4.140062818803548
PCC6803,-0.20794036060880758,4.2079403606088075
PCC6803,-0.1909594294902455,4.1909594294902455
PCC6803,-0.1401621258691863,4.140162125869186
PCC6803,-0.1842671458694995,4.1842671458695
PCC6803,-0.16868355956142683,4.168683559561427
PCC6803,-0.15647078685634092,4.156470786856341
PCC6803,-0.1610845560271518,4.161084556027152
PCC6803,-0.1797663172249326,4.179766317224932
PCC6803,-0.17528621751523676,4.175286217515237
PCC6803,-0.16091081744426983,4.16091081744427
PCC6803,-0.1727096258802904,4.17270962588029
PCC6803,-0.18534265091584298,4.185342650915843
PCC6803,-0.16646508844305194,4.166465088443052
PCC6803,-0.17587487659462428,4.175874876594624
PCC6803,-0.17964663873238249,4.1796466387323825
PCC6803,-0.16118276294427275,4.161182762944272
PCC6803,-0.14215333481038123,4.142153334810382
PCC6803,-0.1632696527159083,4.1632696527159085
PCC6803,-0.1627514102143177,4.162751410214318
PCC6803,-0.17215761488123194,4.172157614881232
PCC6803,-0.16076840920357896,4.160768409203579
PCC6803,-0.17381004683458393,4.173810046834584
PCC6803,-0.16043545766109113,4.160435457661091
PCC6803,-0.1602278133231072,4.160227813323107
PCC6803,-0.15878742101804538,4.1587874210180455
PCC6803,-0.17419425278719078,4.174194252787191
PCC6803,-0.1732020223636634,4.173202022363664
PCC6803,-0.1480882671497627,4.148088267149762
PCC6803,-0.1712095049493302,4.1712095049493305
PCC6803,-0.17072089932184392,4.170720899321844
PCC6803,-0.16340476405263524,4.163404764052635
PCC6803,-0.15931097119117069,4.159310971191171
PCC6803,-0.16116907206713985,4.16116907206714
PCC6803,-0.16231479364085474,4.162314793640855
PCC6803,-0.166317691760239,4.166317691760239
PCC6803,-0.14700036547068968,4.1470003654706895
PCC6803,-0.16439757062991298,4.164397570629913
PCC6803,-0.1710436112122982,4.171043611212299
PCC6803,-0.17234603874518814,4.1723460387451885
PCC6803,-0.1507006703686468,4.150700670368646
PCC6803,-0.15701493793226717,4.157014937932267
PCC6803,-0.16095967138499684,4.160959671384997
PCC6803,-0.1512813354036126,4.151281335403612
PCC6803,-0.1623284447716217,4.162328444771622
PCC6803,-0.17638403423202906,4.176384034232029
PCC6803,-0.17743683938531707,4.177436839385317
PCC6803,-0.16002538026862106,4.160025380268621
PCC6803,-0.15783459066175679,4.157834590661757
PCC6803,-0.15847288539453208,4.1584728853945325
PCC6803,-0.16960664276634016,4.1696066427663405
PCC6803,-0.16485291571973593,4.164852915719736
PCC6803,-0.1808889900293325,4.180888990029333
PCC6803,-0.16171883560617373,4.161718835606174
PCC6803,-0.1900172077236201,4.19001720772362
PCC6803,-0.15712102240798265,4.157121022407983
PCC6803,-0.15819779204525003,4.15819779204525
PCC6803,-0.15736248052986918,4.157362480529869
PCC6803,-0.1730101181445808,4.173010118144581
PCC6803,-0.17680029173503753,4.176800291735038
PCC6803,-0.16893899348610608,4.1689389934861065
PCC6803,-0.1636297523704505,4.163629752370451
PCC6803,-0.16889734968886558,4.168897349688866
PCC6803,-0.17537513035533847,4.175375130355339
PCC6803,-0.16371992298655155,4.163719922986552
PCC6803,-0.152048661174341,4.152048661174341
PCC6803,-0.1517551873237542,4.151755187323754
PCC6803,-0.16140487833249947,4.161404878332499
PCC6803,-0.17551701863624924,4.175517018636249
PCC6803,-0.1518975049031149,4.151897504903115
PCC6803,-0.16540853150770005,4.1654085315077
PCC6803,-0.15428620776111063,4.1542862077611105
PCC6803,-0.15600922232764913,4.156009222327649
PCC6803,-0.16853087411516904,4.168530874115169
PCC6803,-0.17974035287838028,4.1797403528783805
PCC6803,-0.0940844138795465,4.094084413879546
PCC6803,-0.15959163735291657,4.159591637352917
PCC6803,-0.1530392649758881,4.153039264975888
PCC6803,-0.14229926428501172,4.142299264285012
PCC6803,-0.16511333636699982,4.165113336367
PCC6803,-0.17327723601742742,4.1732772360174275
PCC6803,-0.17855859663024248,4.178558596630243
PCC6803,-0.13800071652310159,4.138000716523101
PCC6803,-0.16005083428572642,4.160050834285727
PCC6803,-0.17341049288329796,4.173410492883298
PCC6803,-0.1729799567856074,4.172979956785607
PCC6803,-0.14256979440388745,4.1425697944038875
PCC6803,-0.18507801120550071,4.1850780112055
PCC6803,-0.15165678060763402,4.151656780607634
PCC6803,-0.16794713680017342,4.167947136800174
PCC6803,-0.1463077414813311,4.146307741481331
PCC6803,-0.1685532958145077,4.168553295814507
PCC6803,-0.16415890298795677,4.164158902987957
PCC6803,-0.16145255276301643,4.161452552763016
PCC6803,-0.16358532211264765,4.163585322112648
PCC6803,-0.1499682249209539,4.149968224920954
PCC6803,-0.17827176443686119,4.178271764436861
PCC6803,-0.1670611036923004,4.1670611036923
PCC6803,-0.08626142543275263,4.0862614254327525
PCC6803,-0.17859542252661598,4.178595422526616
PCC6803,-0.1594224744676878,4.1594224744676875
PCC6803,-0.2227083110803785,4.222708311080378
PCC6803,-0.16675691978266124,4.166756919782661
PCC6803,-0.17165862845604432,4.171658628456044
PCC6803,-0.12849045388398345,4.128490453883983
PCC6803,-0.1680886238227584,4.168088623822759
PCC6803,-0.18819129006167315,4.188191290061673
PCC6803,-0.1485654629195751,4.148565462919575
PCC6803,-0.16745457943443956,4.167454579434439
PCC6803,-0.13938087855454115,4.139380878554541
PCC6803,-0.1562605254290292,4.156260525429029
PCC6803,-0.17214331758658782,4.172143317586587
PCC6803,-0.17967374300994637,4.179673743009946
PCC6803,-0.2391079293151159,4.239107929315116
PCC6803,-0.18305450961117387,4.183054509611174
PCC6803,-0.18621118564085282,4.186211185640853
PCC6803,-0.17179473457745195,4.1717947345774515
PCC6803,-0.17520012440533678,4.175200124405337
PCC6803,-0.16550846986991197,4.165508469869912
PCC6803,-0.15839540038816383,4.158395400388164
PCC6803,-0.16116193602365678,4.161161936023657
PCC6803,-0.18072090118025647,4.180720901180257
PCC6803,-0.15640722630303064,4.15640722630303
PCC6803,-0.1583128302657308,4.15831283026573
PCC6803,-0.1553138870037934,4.155313887003794
PCC6803,-0.15180134278067162,4.151801342780671
PCC6803,-0.14683894416622684,4.146838944166227
PCC6803,-0.16414550149597537,4.164145501495975
PCC6803,-0.1541183300287279,4.154118330028728
PCC6803,-0.1737948696642181,4.173794869664218
PCC6803,-0.15840537365400736,4.158405373654007
PCC6803,-0.15370332306915271,4.153703323069153
PCC6803,-0.16900914595895744,4.169009145958958
PCC6803,-0.17860710649218575,4.178607106492186
PCC6803,-0.17446801840436077,4.174468018404361
PCC6803,-0.18440997282039215,4.184409972820392
PCC6803,-0.16748368938286815,4.167483689382868
PCC6803,-0.17189083202207003,4.17189083202207
PCC6803,-0.15350757583108207,4.153507575831082
PCC6803,-0.15435958323841412,4.154359583238414
PCC6803,-0.1664465069458166,4.1664465069458165
PCC6803,-0.14137485584103107,4.141374855841031
PCC6803,-0.17621050641686023,4.176210506416861
PCC6803,-0.182852166326437,4.182852166326437
PCC6803,-0.16697769688123937,4.166977696881239
PCC6803,-0.16988257457961375,4.1698825745796135
PCC6803,-0.1556956121136108,4.155695612113611
PCC6803,-0.15960963607034684,4.159609636070347
PCC6803,-0.14968343442127885,4.149683434421279
PCC6803,-0.16494561747708428,4.164945617477084
PCC6803,-0.22535345144694482,4.225353451446945
PCC6803,-0.17262992454374051,4.172629924543741
PCC6803,-0.16653508627210056,4.1665350862721
PCC6803,-0.1584396652357338,4.158439665235734
PCC6803,-0.15519788100939605,4.155197881009396
PCC6803,-0.17116073964933695,4.171160739649337
PCC6803,-0.1896136771003015,4.189613677100302
PCC6803,-0.16161062900677242,4.1616106290067725
PCC6803,-0.16898547780047427,4.168985477800474
PCC6803,-0.22872464840771392,4.228724648407714
PCC6803,-0.16825559922364425,4.168255599223644
PCC6803,-0.13604314003395726,4.136043140033958
PCC6803,-0.1649336639617624,4.1649336639617625
PCC6803,-0.1754555306840695,4.1754555306840695
PCC6803,-0.16916710842847682,4.169167108428477
PCC6803,-0.16099164095026663,4.160991640950266
PCC6803,-0.14226274169781924,4.142262741697819
PCC6803,-0.17212217641249358,4.172122176412493
PCC6803,-0.15890364903211446,4.158903649032115
PCC6803,-0.1834214571155504,4.183421457115551
PCC6803,-0.13302539346387818,4.133025393463878
PCC6803,-0.16609960797029155,4.166099607970292
PCC6803,-0.14612145983678013,4.14612145983678
PCC6803,-0.1820143495672433,4.182014349567243
PCC6803,-0.1607349227226874,4.160734922722687
PCC6803,-0.16912723096624274,4.169127230966243
PCC6803,-0.1641497235734743,4.164149723573474
PCC6803,-0.16209122468970402,4.162091224689704
PCC6803,-0.17533063837776855,4.175330638377768
PCC6803,-0.17990244777113137,4.1799024477711315
PCC6803,-0.1399617076638114,4.1399617076638116
PCC6803,-0.15570938847726795,4.155709388477268
PCC6803,-0.15060338667737416,4.150603386677374
PCC6803,-0.161927918083426,4.161927918083426
PCC6803,-0.19084137764383302,4.190841377643833
PCC6803,-0.1586879977206559,4.158687997720656
PCC6803,-0.17000637218247416,4.170006372182474
PCC6803,-0.16487175895585982,4.16487175895586
PCC6803,-0.1840164154546019,4.184016415454602
PCC6803,-0.16008983065945576,4.160089830659456
PCC6803,-0.17266824552073082,4.172668245520731
PCC6803,-0.20131561977270032,4.2013156197727
PCC6803,-0.16074804857647904,4.160748048576479
PCC6803,-0.19218445867811615,4.192184458678116
PCC6803,-0.15754844703535006,4.15754844703535
PCC6803,-0.1307078808658209,4.130707880865821
PCC6803,-0.1428499823410499,4.14284998234105
PCC6803,-0.17155028491140895,4.171550284911409
PCC6803,-0.17671858312476865,4.176718583124769
PCC6803,-0.16039380130704228,4.160393801307042
PCC6803,-0.1742914120556199,4.17429141205562
PCC6803,-0.16009742651978784,4.160097426519788
PCC6803,-0.18294663428658023,4.18294663428658
PCC6803,-0.13953960869152973,4.13953960869153
PCC6803,-0.1638485437239275,4.163848543723928
PCC6803,-0.15853386645349923,4.158533866453499
PCC6803,-0.16965115169088044,4.16965115169088
PCC6803,-0.17179537918440962,4.17179537918441
PCC6803,-0.1401558255364156,4.140155825536415
PCC6803,-0.16577535063668253,4.165775350636682
PCC6803,-0.17693195360943978,4.17693195360944
PCC6803,-0.16400466802002425,4.1640046680200244
